DNI,APE,TEMP_AMB,VEL_VIENTO,SMR,POTENCIA
701.10294,1.878487047,29.446,17.947,1.037466838,937.19104,3
725.98039,1.837432189,15.992,5.6642,1.038462396,1043.2969,2
748.77451,1.83255761,21.306,8.5483,1.038764493,1021.5615,3
783.57843,1.869019954,35.418,5.1287,1.038955531,952.07076,3
779.65686,1.895863856,31.643,1.7103,1.039111059,997.95656,3
706.4951,1.835806329,21.097,1.1809,1.039199487,1000.3715,2
760.17157,1.851739088,39.318,5.8322,1.039277685,968.43074,3
754.77941,1.861782908,38.464,2.6821,1.039475496,981.7524,3
784.31373,1.896225927,32.459,1.5154,1.039865856,995.3857,3
752.08333,1.834670912,18.95,3.1775,1.040147501,1015.1734,3
742.76961,1.888969127,34.338,4.7033,1.040203562,1032.7019,3
759.43628,1.836787856,27.649,5.6483,1.04026603,1090.2733,3
727.32843,1.858301069,33.528,6.8954,1.040601536,920.90897,2
733.94608,1.834789332,22.867,1.4338,1.041054149,1016.3419,2
721.93628,1.895723975,26.45,3.7299,1.04125276,984.08954,3
756.86275,1.864476218,38.157,1.5844,1.041337909,962.58783,3
751.47059,1.887132252,33.418,3.9303,1.041500683,1022.1848,3
719.2402,1.877311206,29.583,8.2477,1.041790065,941.31996,3
709.19118,1.833377415,21.322,7.8229,1.041823154,1006.8376,2
778.30883,1.87632466,36.102,7.5672,1.041891913,1025.8463,3
736.02941,1.896941441,25.666,4.2889,1.041963165,1001.2285,3
743.9951,1.88894565,34.399,9.8699,1.041988482,1030.2869,3
728.67647,1.863408954,31.698,5.5996,1.042096322,913.89755,2
742.03432,1.831188961,15.142,3.7606,1.042140089,938.20374,2
776.96079,1.896354709,32.514,5.5109,1.042255822,995.22988,3
744.73039,1.868716409,27.677,2.1012,1.042314444,955.57652,2
755.51471,1.866011307,25.694,2.3169,1.042368878,967.49584,2
791.66667,1.858762741,35.401,11.6864,1.042400501,917.01377,3
774.26471,1.89645697,32.591,3.3856,1.042644859,1005.9027,3
736.02941,1.84729602,33.813,9.1789,1.042720335,991.25678,2
797.05883,1.859913935,34.015,15.284,1.042835902,952.84984,3
793.01471,1.871252869,35.138,10.5695,1.043367105,963.13319,3
721.93628,1.862102951,37.302,0.9975,1.043576073,986.11505,3
752.08333,1.853063572,36.853,10.94,1.043672152,1025.6126,3
756.12745,1.836340211,25.853,0.7933,1.043918654,985.25806,2
785.66177,1.87384473,33.796,2.376,1.044547289,1016.1861,3
732.59804,1.897162106,26.548,4.9349,1.044904985,986.97193,3
780.26961,1.863837243,33.517,4.3902,1.044976416,898.7841,3
775.61275,1.874289942,26.674,1.2532,1.045146565,1008.0061,3
794.36275,1.87053113,37.28,1.9928,1.04518453,963.05528,3
727.94118,1.836543159,20.352,1.8724,1.045649125,1019.8477,2
750.7353,1.875370638,26.987,1.9107,1.045933574,956.19968,3
740.07353,1.865771923,13.839,3.0467,1.046067861,1082.0934,3
799.01961,1.86578255,33.5,8.0522,1.046097708,973.65027,3
725.2451,1.87705664,29.534,18.878,1.046458364,943.18965,3
747.42647,1.869364102,27.978,2.4051,1.046553648,958.22519,2
710.53922,1.836294153,20.889,3.9144,1.046589001,994.84034,2
744.73039,1.854160559,39.444,12.244,1.047096756,967.96329,2
794.36275,1.872559409,37.554,9.86,1.047427454,961.96468,3
770.22059,1.859733927,33.188,8.4919,1.047504363,969.83298,3
750.7353,1.856501058,27.178,3.3221,1.048806536,964.84707,3
737.9902,1.846618276,29.917,2.0098,1.048936731,881.72305,3
723.89706,1.88117909,29.052,13.482,1.049118324,954.87535,3
761.51961,1.895703134,33.582,6.3726,1.049247693,1019.6139,3
766.17647,1.867228946,38.436,4.0699,1.049445746,945.6047,3
769.60785,1.867862186,14.091,1.7815,1.049458033,1108.7367,3
762.86765,1.895822955,33.402,7.2798,1.050001307,1006.2923,3
769.60785,1.840620609,20.089,7.3203,1.050077046,982.45347,3
767.52451,1.855061225,36.486,5.2076,1.050669235,1049.0619,3
717.15686,1.851934041,35.489,15.843,1.050670843,1117.8515,2
764.82843,1.886566272,29.654,2.5222,1.050712983,963.28901,3
782.96569,1.897201505,31.95,6.0633,1.050984139,1007.3829,3
772.91667,1.897470618,32.629,2.093,1.051281544,1009.019,3
762.13236,1.893317946,34.558,1.3944,1.051491916,1048.5945,3
782.96569,1.866625695,33.489,8.5986,1.051525466,910.85934,3
721.93628,1.893562346,26.828,12.677,1.051582348,1061.7603,3
771.56863,1.877476273,36.239,8.8565,1.051820263,1032.3903,3
748.77451,1.867306965,31.429,6.5724,1.052038923,953.86254,3
783.57843,1.838346941,23.091,4.5878,1.052101987,1077.8866,3
762.86765,1.877065035,26.789,3.3188,1.052251715,970.61206,3
737.9902,1.839538365,28.285,10.2657,1.052259063,971.15742,2
717.15686,1.840241414,17.142,3.604,1.052259552,1036.0518,2
750.7353,1.856535307,39.576,4.7225,1.053362108,973.88399,3
733.33334,1.886005132,31.462,0.0405,1.053818786,1045.8678,2
723.89706,1.891628774,26.817,3.6719,1.053982274,1057.1639,3
708.45588,1.839486638,23.25,4.9798,1.054086885,968.43074,2
772.18137,1.897331133,33.199,3.1502,1.054156988,1022.4964,3
772.18137,1.896029527,32.766,7.8776,1.054489096,1015.8744,3
746.07843,1.897082994,26.143,7.5781,1.054841358,1006.1365,3
764.82843,1.896219313,33.681,2.2737,1.054928874,1001.4622,3
774.26471,1.869945449,39.159,2.6142,1.055335623,949.96734,3
791.05392,1.880576118,36.207,11.5057,1.055345386,1032.0007,3
756.86275,1.839230988,28.164,6.2932,1.055784684,977.15603,3
794.36275,1.879399328,36.009,5.1118,1.055972505,1030.5985,3
764.82843,1.89320151,33.802,2.8819,1.056396073,1047.27,3
769.60785,1.878561594,27.074,4.7669,1.056445407,972.79338,3
764.82843,1.840374712,23.327,0.0443,1.056990112,1007.4608,3
786.27451,1.867683173,30.597,0.0422,1.057140923,993.98335,3
770.83334,1.873343437,28.334,1.9824,1.057213688,984.16745,2
778.92157,1.872132566,39.154,0.928,1.057239575,953.23938,3
720.58824,1.852679655,33.796,6.1952,1.057455748,971.54685,2
754.77941,1.867019146,37.412,3.7918,1.057637081,1016.8873,3
783.57843,1.896989663,32.711,0.0443,1.058441728,1010.1875,3
734.68137,1.88390042,29.118,16.079,1.05847136,968.89819,3
715.19608,1.885668023,27.66,8.7919,1.058881489,1156.4142,2
748.77451,1.839989951,22.615,3.4557,1.058969204,951.60331,3
738.72549,1.850353512,29.852,3.8849,1.058970741,878.06147,3
795.71079,1.868997868,33.522,5.8848,1.059401812,922.54493,3
794.36275,1.879610674,35.434,10.7644,1.059827487,1032.5461,3
766.91177,1.855060096,35.555,20.85,1.059829754,1080.7689,3
770.83334,1.86838273,25.694,0.0564,1.059840911,982.92092,2
788.35785,1.867241232,24.291,2.6925,1.060005009,1041.9726,3
791.05392,1.876630542,38.283,3.4491,1.060354346,955.42071,3
709.80392,1.838894839,23.064,0.6411,1.060622242,949.96734,2
743.38235,1.897686444,26.088,2.9241,1.060901091,1004.2668,3
794.36275,1.877119101,34.837,2.5507,1.061420313,1024.7556,3
755.51471,1.859081143,39.395,6.2264,1.06145605,974.03981,3
772.91667,1.863256021,23.623,0.675,1.061535324,923.09029,3
754.77941,1.842007058,20.144,14.205,1.061562534,984.47908,3
740.07353,1.897627712,26.713,1.563,1.061755396,1014.7059,3
797.05883,1.869098204,35.335,2.877,1.062126235,1016.1082,3
716.54412,1.866368252,29.353,4.1159,1.062342393,1046.8806,3
782.96569,1.858747786,36.661,4.7811,1.062357138,1013.6931,3
751.47059,1.856250137,33.802,4.0792,1.062409933,1005.9806,2
764.82843,1.860762831,39.357,8.7355,1.06246046,979.02572,3
769.60785,1.870056826,26.143,2.4291,1.062548659,979.8048,2
791.66667,1.860653163,36.612,11.378,1.062553984,994.99616,3
736.02941,1.885667678,28.915,9.3881,1.062597628,972.55966,3
772.18137,1.861235073,35.587,6.1602,1.062953683,1034.4937,3
785.66177,1.873992862,38.705,0.0438,1.063060609,954.56371,3
724.63235,1.888694046,28.888,12.562,1.063087255,990.94514,3
722.54902,1.889705929,28.975,10.217,1.063267899,1019.0686,3
750.12255,1.868635462,31.818,2.2047,1.06334719,960.79605,3
731.25,1.889465979,27.781,2.4713,1.063527846,1060.436,3
715.93137,1.876534909,23.365,12.26,1.063584359,1009.019,3
728.67647,1.886380703,28.384,14.682,1.063994847,1115.047,3
727.32843,1.888663858,28.909,13.904,1.064012039,971.46894,3
747.42647,1.887906457,30.756,1.3139,1.064402476,1003.0202,2
799.7549,1.87105442,33.5,6.5533,1.064532382,934.54226,3
734.68137,1.887252949,29.118,14.249,1.065275543,971.23522,3
775.61275,1.86317468,35.779,16.265,1.06549965,1028.2614,3
765.56373,1.870208499,26.389,1.8269,1.065683409,973.18292,2
747.42647,1.888352871,30.717,0.0531,1.065749062,1019.536,2
784.31373,1.874764475,28.827,0.836,1.065917418,990.16606,2
702.45098,1.845506196,24.023,2.5025,1.066170512,992.89274,2
764.82843,1.876768262,27.315,4.5818,1.066262104,996.71003,3
702.45098,1.867987239,34.684,11.3579,1.066378081,978.09082,3
764.82843,1.872182407,26.367,0.9794,1.066484654,972.48175,2
740.07353,1.891606785,27.775,2.3257,1.066538355,1082.6387,3
737.9902,1.887329603,28.745,16.325,1.066968203,968.74237,3
782.35294,1.873571532,38.524,3.3911,1.067265577,952.61612,3
732.59804,1.894497413,26.921,4.0792,1.067453951,1060.3581,3
777.57353,1.874868572,28.893,0.8836,1.067588087,994.60662,3
791.05392,1.874964009,25.003,5.2793,1.067764473,1036.2076,3
793.01471,1.863258561,37.193,7.0881,1.067797134,994.37289,3
747.42647,1.850205179,31.676,4.4121,1.067972522,923.86937,3
752.81863,1.895816152,27.206,3.2274,1.068042303,1059.8906,3
704.41177,1.856620118,35.182,12.069,1.068699153,972.24803,2
743.9951,1.845434719,27.929,5.7682,1.069006723,980.35005,3
768.87255,1.874394164,25.162,6.3934,1.069064439,984.63479,2
737.37745,1.871912471,24.981,1.9331,1.069171843,968.1191,2
704.41177,1.870890791,34.459,10.151,1.069291409,972.48175,3
740.68628,1.892570402,27.37,5.5908,1.069489812,1085.2874,3
773.52941,1.863264073,26.483,1.8948,1.069559092,970.68997,3
737.37745,1.879927639,28.57,3.2268,1.069688652,999.67044,3
708.45588,1.842330443,34.563,13.011,1.070110384,898.55037,3
727.32843,1.844343226,27.337,4.7351,1.070212265,959.47172,3
778.92157,1.885722956,28.915,6.4613,1.070885732,1005.9027,3
736.02941,1.886316196,28.192,13.542,1.070926345,1129.0698,3
715.19608,1.878070871,23.426,10.3166,1.071019766,1004.4226,3
737.37745,1.886457416,28.006,11.2785,1.071108373,1140.9891,3
795.09804,1.876168072,28.427,5.68,1.071348131,998.26809,3
702.45098,1.879769695,32.898,2.4724,1.071366518,941.55368,2
756.12745,1.87917446,30.022,3.9237,1.071783126,995.54152,3
707.10785,1.872571204,32.246,3.2624,1.072170583,985.02433,2
714.58334,1.879323797,26.652,3.3078,1.072464035,955.3428,2
776.22549,1.86591557,35.79,13.279,1.072559843,1019.3802,3
748.03922,1.890104037,30.076,2.8244,1.072750697,997.64493,2
796.44608,1.878536533,38.414,2.5293,1.073075675,965.93778,3
727.94118,1.887972441,25.579,1.4026,1.073406218,1074.3808,3
796.44608,1.865387562,36.963,4.4625,1.073425899,993.74963,3
775.61275,1.88887087,28.942,0.4473,1.073573678,996.24258,3
738.72549,1.873124739,35.188,1.7393,1.073668712,976.37695,3
719.2402,1.859037539,35.264,16.561,1.073725028,984.08954,3
794.36275,1.868890335,33.298,2.2364,1.073868646,980.03853,3
760.17157,1.863687278,39.504,14.561,1.07410856,986.27086,3
707.84314,1.880715901,26.976,2.9432,1.074378876,950.04525,2
787.00981,1.874408604,31.095,3.6489,1.074472617,1000.2936,3
768.87255,1.890082425,29.545,5.3455,1.074492695,992.34739,3
780.26961,1.874012089,24.631,3.8799,1.074516264,1020.5487,3
764.82843,1.890629536,29.238,4.8605,1.07453295,989.85443,3
758.08824,1.873334725,31.561,4.5752,1.075351621,945.99424,3
706.4951,1.880118632,32.788,3.6172,1.075367458,936.25614,2
714.58334,1.88149151,31.791,6.441,1.075484442,948.72092,2
734.68137,1.871573973,34.727,13.838,1.075600249,990.4777,3
735.29412,1.879660208,23.502,10.403,1.075744566,1017.3547,3
798.40686,1.877510522,27.847,0.0427,1.076841416,1001.2285,3
792.40196,1.870701174,27.195,1.8932,1.077056652,1014.3164,3
778.30883,1.890970793,29.244,3.315,1.077319265,997.09957,3
746.69118,1.854571571,31.944,3.6035,1.077528572,918.80555,3
732.59804,1.874834997,25.42,1.7234,1.077584109,990.78933,3
797.05883,1.84830903,19.016,6.2461,1.07759176,1052.8013,3
764.82843,1.889982505,29.485,3.7059,1.078665411,995.69733,2
787.62255,1.874746887,24.686,0.0509,1.078785186,1030.5985,3
787.00981,1.86931538,35.407,18.084,1.079181396,1017.5884,3
797.67157,1.884621725,27.88,3.4573,1.079234933,998.19018,3
709.19118,1.881419847,32.284,1.3046,1.079288322,945.37097,2
774.87745,1.889445429,29.671,2.2435,1.079861896,992.03575,3
755.51471,1.873124384,34.547,16.21,1.080025654,1007.5387,3
784.92647,1.883490978,30.022,4.9201,1.080621952,1011.2782,3
747.42647,1.861219237,35.686,9.122,1.080702145,1006.2144,3
730.02451,1.851440275,19.377,9.7511,1.080862442,1052.2559,3
730.63726,1.882697021,30.043,1.2909,1.081881276,984.86852,3
787.62255,1.870777313,35.779,7.6679,1.081942848,1019.1465,3
727.32843,1.883298262,27.518,1.4519,1.081970533,971.23522,2
754.16667,1.882548897,23.595,9.6908,1.082180753,1020.7825,3
730.63726,1.845146295,34.612,8.649,1.082654179,910.08026,3
718.5049,1.865264827,31.944,4.3864,1.082928895,986.42668,2
774.26471,1.876450832,25.107,2.6771,1.083068658,1000.9168,3
778.30883,1.874801982,34.41,7.5431,1.08355064,1025.7684,3
797.67157,1.872326341,35.604,9.1581,1.08362099,1023.9766,3
726.59314,1.883471035,32.311,2.6711,1.08365477,962.35411,2
727.32843,1.878238449,32.202,5.5782,1.08380712,1023.8208,3
723.28432,1.879196161,25.124,3.6243,1.083907357,1001.8517,3
795.71079,1.876723097,31.534,7.3761,1.08413491,963.60064,3
755.51471,1.877355827,25.173,1.5023,1.084152347,995.77513,2
784.31373,1.867779188,39.696,5.3483,1.084441625,1014.2385,3
795.71079,1.888499796,29.178,1.3528,1.084572303,1010.2654,3
795.09804,1.888756637,29.211,3.2328,1.084741392,998.50182,3
762.13236,1.884244541,30.947,4.036,1.084844004,1005.2795,3
799.7549,1.87608816,33.495,5.1309,1.085291223,975.05262,3
781.0049,1.878650849,25.601,4.6459,1.085455001,996.47631,3
762.13236,1.884318972,23.984,13.175,1.085490554,1026.6254,3
778.30883,1.868907068,39.674,6.6146,1.0855431,1005.2795,3
738.72549,1.880272186,32.032,0.9597,1.086323329,1027.716,3
732.59804,1.88427026,32.103,3.1753,1.086567155,965.70406,2
707.84314,1.865889502,35.861,14.463,1.086570445,1017.9001,2
778.30883,1.885306161,24.05,14.244,1.086601208,1027.4044,3
727.94118,1.879479512,31.024,0.2568,1.086687102,947.31857,3
784.31373,1.886035843,24.324,6.7104,1.086705292,1039.7133,3
733.94608,1.877916994,32.218,0.0449,1.086842913,1037.1425,3
797.67157,1.851648258,19.514,12.512,1.086855331,1021.4836,3
770.83334,1.878571638,24.817,3.9172,1.086963364,1023.9766,3
733.94608,1.879929127,32.18,3.8378,1.087063297,1030.1311,3
753.43137,1.852452786,18.336,9.3662,1.087109963,985.41387,3
730.63726,1.883156475,27.25,1.8494,1.087143103,969.91089,2
751.47059,1.886744708,27.929,1.8461,1.08739164,984.7127,2
700.4902,1.872958024,31.933,7.4161,1.087448051,1012.2909,2
730.02451,1.877451943,25.447,5.6505,1.087594741,973.65027,3
754.16667,1.874150331,29.359,1.7574,1.087976622,978.16873,2
767.52451,1.869336306,32.377,4.2314,1.088071783,1017.4326,3
716.54412,1.875099779,31.084,3.8559,1.088255113,1047.5816,3
797.05883,1.869883752,39.313,10.918,1.088295544,1020.2372,3
753.43137,1.869664914,32.426,2.8266,1.088464617,1015.6408,3
774.87745,1.8764884,34.459,15.005,1.088529882,1014.0827,3
788.97059,1.880556575,25.792,2.203,1.088544096,1011.0445,3
739.33824,1.851319544,21.278,11.7718,1.088558286,1033.4031,3
725.98039,1.857241805,31.429,9.4806,1.088672293,915.3778,3
786.27451,1.872916341,35.615,8.2696,1.088908948,1024.8335,3
752.81863,1.875114439,29.26,0.986,1.088968561,977.31185,2
758.08824,1.863395355,35.752,6.6359,1.089066584,1012.9142,3
789.70588,1.88076477,25.957,3.1414,1.089139512,1011.1224,3
743.38235,1.885405551,27.573,2.9668,1.089626904,983.15464,2
748.77451,1.882672488,31.994,9.3399,1.08966461,1080.6131,3
786.27451,1.87373319,35.587,17.498,1.089699011,1018.679,3
707.10785,1.878477386,37.85,2.6804,1.089714782,961.88677,3
719.2402,1.867746754,35.938,7.1566,1.08991564,985.25806,2
784.31373,1.877553166,34.448,12.989,1.09036426,1022.5742,3
799.7549,1.873872377,28.646,3.2137,1.09127165,1032.9356,3
777.57353,1.882930517,26.537,5.0132,1.091479306,1006.4481,3
718.5049,1.873917101,29.123,2.3415,1.091549706,1024.9114,3
787.00981,1.8712121,39.324,16.095,1.091851314,1011.5897,3
794.36275,1.86977069,32.602,0.0547,1.092107447,1032.0787,3
787.00981,1.874060055,35.379,13.937,1.092158551,1034.4158,3
718.5049,1.882961253,23.031,6.7542,1.092396633,1009.6421,3
748.77451,1.885364409,27.595,3.7945,1.092533905,981.59659,2
745.34314,1.86444082,35.533,10.863,1.092551772,999.98207,3
746.69118,1.885437822,27.167,1.4568,1.092853317,978.55827,2
753.43137,1.877265652,28.827,4.8408,1.092942022,1119.1759,3
791.05392,1.877772178,28.898,4.8112,1.093364865,1086.9235,3
739.33824,1.885239648,32.043,2.4877,1.093718242,967.26211,2
736.02941,1.87050393,36.037,9.2863,1.094496033,990.39979,3
787.00981,1.879217847,25.644,5.9538,1.094504044,1311.2105,3
790.31863,1.882662897,25.924,8.3566,1.09452634,1012.6804,3
756.12745,1.848340984,34.875,2.0755,1.094561202,937.03522,3
768.25981,1.884909397,28.679,3.004,1.09472854,1094.2464,3
766.91177,1.880959593,30.032,2.8961,1.09489802,1004.033,3
770.22059,1.876346253,29.435,1.5045,1.094908592,992.97065,3
710.53922,1.874576829,32.147,7.0263,1.095006509,1014.9397,2
787.00981,1.882875309,26.006,10.1348,1.095152247,1006.8376,3
765.56373,1.873684358,39.455,5.7901,1.095324133,997.02167,3
782.35294,1.87800907,29.2,4.7488,1.095630571,996.94376,3
794.36275,1.879276179,34.371,10.639,1.09585796,1025.8463,3
799.01961,1.873333105,28.427,2.7554,1.09595097,1022.1069,3
795.71079,1.874757822,35.275,21.437,1.096053622,1054.5931,3
758.08824,1.870870298,35.593,8.9693,1.096294993,1009.0969,3
742.76961,1.891549451,29.024,8.7842,1.096380985,990.5556,3
756.86275,1.877850033,30.498,2.8918,1.096515633,994.4508,3
787.00981,1.873129594,35.664,12.414,1.096865603,1058.2545,3
787.62255,1.886096446,30.673,2.2638,1.096964088,1024.522,3
768.25981,1.910844441,24.883,6.6518,1.097252182,1143.6379,3
725.2451,1.885963528,30.641,4.0464,1.097253636,968.89819,3
761.51961,1.887073589,27.71,3.46,1.097351319,992.65902,2
790.31863,1.874176516,39.373,9.2074,1.09765361,1029.1963,3
766.91177,1.865680132,35.604,8.4076,1.097731542,1020.6266,3
795.71079,1.859476505,31.758,7.6718,1.097780554,999.43671,3
752.81863,1.887175074,31.731,1.1623,1.097919641,977.00021,2
711.15196,1.880946939,34.908,8.1316,1.098012616,980.35005,2
701.10294,1.875196713,38.891,11.6333,1.09820476,967.18421,2
781.61765,1.88317144,26.055,3.7907,1.098258668,1012.8362,3
730.63726,1.87587419,32.711,0.9427,1.098326837,1024.5999,2
787.00981,1.883243977,25.951,1.7399,1.098608453,1013.3816,3
753.43137,1.886887606,27.682,0.0389,1.098664695,986.19296,2
776.22549,1.878559541,29.167,0.0427,1.098713643,991.4904,3
719.85294,1.880837522,25.398,1.9205,1.099062034,975.75368,2
771.56863,1.874642517,39.154,11.729,1.099350729,1006.4481,3
764.21569,1.878389766,28.981,1.5712,1.099508888,993.04856,3
758.08824,1.887424043,28.258,3.84,1.099752425,994.76243,2
791.66667,1.887361273,29.14,5.3954,1.09978839,1019.6918,3
787.00981,1.871847153,26.537,1.8565,1.099839698,1018.2116,3
769.60785,1.877253717,30.739,3.0702,1.100044624,1092.2209,3
770.83334,1.872155804,35.648,4.3546,1.100253657,1006.2923,3
752.81863,1.888286115,31.057,1.8543,1.10025938,982.14194,2
770.83334,1.867760508,35.363,12.375,1.100420047,1014.3943,3
778.30883,1.885055586,29.644,10.7633,1.100506683,1009.9537,3
793.01471,1.882155447,32.476,2.5611,1.10114581,1007.3829,3
779.65686,1.882895711,25.568,0.9871,1.101325555,1025.4568,3
756.12745,1.889163107,29.912,2.0246,1.101454751,982.06403,2
707.84314,1.881426815,29.55,1.0079,1.101620172,1103.2833,3
795.71079,1.888055363,30.843,3.6566,1.101746744,1018.2116,3
755.51471,1.876520947,39.214,13.493,1.101874941,995.69733,2
753.43137,1.887136264,31.21,2.4379,1.102000728,977.00021,2
737.37745,1.873934842,35.686,5.2015,1.102270547,979.49317,3
786.27451,1.888365621,28.915,5.8941,1.102347938,1020.315,3
764.21569,1.883778376,31.999,6.6113,1.102553106,1085.1316,3
771.56863,1.868690063,35.078,7.115,1.102571814,1021.0941,3
748.03922,1.888993397,31.051,0.0394,1.102619859,971.46894,2
750.12255,1.887103168,30.893,0.888,1.102656401,972.0143,2
704.41177,1.873423271,26.515,3.0412,1.102717516,946.85112,3
780.26961,1.876593868,39.548,10.021,1.102819102,1018.6011,3
758.08824,1.888861524,30.158,3.9966,1.102939567,978.01291,2
754.77941,1.888596928,30.493,3.1337,1.103137101,977.54557,2
778.92157,1.878772483,29.523,1.1344,1.103187004,1004.9678,3
707.10785,1.877549548,35.511,0.3887,1.103364797,989.23116,2
